DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	2q31.1	2	168906638	G6PC2	SPC25, SPC25, G6PC2, G6PC2			ENSG00000152253, ENSG00000277909, ENSG00000152254, ENSG00000278373			rs560887-C	rs560887	0	560887	intron_variant	0	0.700833	1E-14	14.0		0.025535	[0.019-0.032] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	3p25.1	3	14245650	LSM3	LSM3 - NA	ENSG00000170860			44528		rs9855896-G	rs9855896	0	9855896	intergenic_variant	1	0.22158599999999995	2E-10	9.698970004336019		0.023247	[0.016-0.03] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	3p21.31	3	46905597	PTH1R	PTH1R - CCDC12	ENSG00000160801	ENSG00000160799		1798	16129	rs2168443-T	rs2168443	0	2168443	intergenic_variant	1	0.380483	9E-7	6.045757490560675		0.015845	[0.0095-0.0222] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	3q21.1	3	123406864	ADCY5	ADCY5			ENSG00000173175			rs9851257-T	rs9851257	0	9851257	intron_variant	0	0.743524	7E-17	16.154901959985743		0.029942	[0.023-0.037] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	3q23	3	141423849	ZBTB38	ZBTB38			ENSG00000177311			rs6440006-A	rs6440006	0	6440006	intron_variant	0	0.447723	4E-12	11.397940008672037		0.021224	[0.015-0.027] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	3q25.31	3	156137629	KCNAB1	KCNAB1			ENSG00000169282			rs4679760-G	rs4679760	0	4679760	intron_variant	0	0.585732	2E-25	24.69897000433602		0.033272	[0.027-0.04] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	3q25.31	3	157080505	LOC339894, CCNL1	LEKR1 - LINC00880	ENSG00000197980	ENSG00000243629		34376	1162	rs1482852-A	rs1482852	0	1482852	upstream_gene_variant	1	0.598589	2E-13	12.698970004336019		0.022763	[0.017-0.029] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	4p15.31	4	17916158	LCORL, DCAF16	LCORL			ENSG00000178177			rs2174633-A	rs2174633	0	2174633	intron_variant	0	0.267868	4E-12	11.397940008672037		0.023908	[0.017-0.031] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	4q24	4	105154341	TET2	TET2			ENSG00000168769			rs2189234-G	rs2189234	0	2189234	intron_variant	0	0.6157619999999999	3E-16	15.522878745280337		0.025509	[0.019-0.032] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	4q31.21	4	144678756	LOC646576, HHIP	HHIP			ENSG00000164161			rs2131354-A	rs2131354	0	2131354	intron_variant	0	0.526791	3E-16	15.522878745280337		0.025738	[0.02-0.032] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	4q34.1	4	173805484	NBLA00301	LINC02269			ENSG00000250708			rs4579095-G	rs4579095	0	4579095	intron_variant	0	0.40665300000000004	8E-10	9.096910013008056		0.019033	[0.013-0.025] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	5q11.2	5	57795956	ACTBL2	NA - LINC02225		ENSG00000249584			94371	rs854037-A	rs854037	0	854037	intergenic_variant	1	0.808978	2E-6	5.698970004336019		0.018658	[0.011-0.026] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	5q13.1	5	68289895	PIK3R1	PIK3R1			ENSG00000145675			rs28365970-C	rs28365970	0	28365970	intron_variant	0	0.739825	6E-6	5.221848749616356		0.016258	[0.0092-0.0233] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	5q31.1	5	134494704	PHF15	CDKN2AIPNL - RNU6-456P	ENSG00000237190	ENSG00000207222		82823	5474	rs6871635-G	rs6871635	0	6871635	regulatory_region_variant	1	0.563166	3E-17	16.522878745280337		0.025981	[0.02-0.032] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	5q33.3	5	158459619	EBF1	LINC02227 - NA	ENSG00000276778			49846		rs2946179-C	rs2946179	0	2946179	intergenic_variant	1	0.735384	2E-37	36.69897000433602		0.045528	[0.039-0.052] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	5q35.1	5	172769749	DUSP1	DUSP1			ENSG00000120129			rs34471628-A	rs34471628	0	34471628	missense_variant	0	0.962457	4E-13	12.397940008672037		0.058548	[0.043-0.074] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	6p24.3	6	7231610	RREB1	RREB1			ENSG00000124782			rs9379084-G	rs9379084	0	9379084	missense_variant	0	0.883436	1E-16	16.0		0.040696	[0.031-0.05] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	6p21.33	6	31400674	MICA, HLA-C	MICA, MICA, MICA, MICA, MICA			ENSG00000233051, ENSG00000204520, ENSG00000231225, ENSG00000183214, ENSG00000235233			rs6911024-T	rs6911024	0	6911024	5_prime_UTR_variant	0	0.90242	2E-13	12.698970004336019		0.038308	[0.028-0.049] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	6p21.32	6	32160617	PPT2	PPT2, PPT2, PPT2, PPT2, PPT2, PPT2, PPT2, PPT2-EGFL8			ENSG00000227600, ENSG00000206329, ENSG00000168452, ENSG00000206256, ENSG00000236649, ENSG00000221988, ENSG00000231618, ENSG00000258388			rs9267812-T	rs9267812	0	9267812	intron_variant	0	0.135386	2E-6	5.698970004336019		0.021886	[0.013-0.031] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	6p21.31	6	34232038	HMGA1	CYCSP55 - HMGA1	ENSG00000214810	ENSG00000137309		11972	4835	rs75034466-T	rs75034466	0	75034466	regulatory_region_variant	1	0.047838999999999965	2E-17	16.69897000433602		0.062484	[0.048-0.077] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	6p21.31	6	35561248	FKBP5, MAPK13, TEAD3	TULP1 - FKBP5	ENSG00000112041	ENSG00000096060		48352	12337	rs6911621-T	rs6911621	0	6911621	intergenic_variant	1	0.349063	2E-16	15.698970004336019		0.026153	[0.02-0.032] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	15q26.1	15	90521458	CRTC3	IQGAP1 - CRTC3	ENSG00000140575	ENSG00000140577		19219	8465	rs12443252-T	rs12443252	0	12443252	intergenic_variant	1	0.549668	5E-9	8.301029995663981		0.018479	[0.012-0.025] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	15q26.1	15	90885359	FES, FURIN	FES			ENSG00000182511			rs7183988-G	rs7183988	0	7183988	missense_variant	0	0.52596	1E-20	20.0		0.029236	[0.023-0.035] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	15q26.3	15	98650047	IGF1R	IGF1R			ENSG00000140443			rs7402983-A	rs7402983	0	7402983	intron_variant	0	0.398141	2E-6	5.698970004336019		0.015434	[0.0091-0.0218] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	15q26.3	15	98697252	IGF1R	IGF1R			ENSG00000140443			rs11630479-G	rs11630479	0	11630479	intron_variant	0	0.698389	3E-7	6.522878745280337		0.016855	[0.01-0.023] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
2019-08-05	31043758	Warrington NM	2019-05-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/31043758	Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.	Offspring birth weight	210,267 European ancestry individuals, 19,802 individuals	NR	16q23.1	16	75278125	BCAR1	BCAR1 - RNU6-758P	ENSG00000050820	ENSG00000252101		10072	8587	rs11641308-T	rs11641308	0	11641308	intergenic_variant	1	0.346035	1E-9	9.0		0.020298	[0.014-0.027] unit increase	Affymetrix, Illumina [14869762] (imputed)	N	birth weight, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0004344, http://www.ebi.ac.uk/efo/EFO_0005939	GCST008363	Genome-wide genotyping array
